0.0,200,455
0.2,400,200
0.6,400,300
1.0,200,200
1.2,400,455
1.6,400,360
2.0,400,455
2.4,200,200
2.6,400,300
3.0,400,200
3.4,400,455
3.8,400,360
4.2,200,455
4.4,400,200
4.8,400,300
5.2,300,200
5.5,400,455
5.9,300,360
6.2,400,455
6.6,300,200
6.9,600,300
7.5,300,200
7.8,400,455
8.2,200,360
8.4,400,455
8.8,400,200
9.2,400,300
9.6,400,200
10.0,400,455
10.4,400,360
10.8,600,455
11.4,600,360
12.0,400,200
12.4,400,300
12.8,400,200
13.2,400,455
13.6,600,360
14.2,400,200
14.6,400,300
15.0,400,200
15.4,400,455
15.8,400,360
16.2,300,455
16.5,400,200
16.9,300,300
17.2,400,200
17.6,400,455
18.0,400,360
18.4,400,455
18.8,400,200
19.2,400,300
19.6,400,200
20.0,400,455
20.4,600,360
21.0,400,200
21.4,400,300
21.8,600,200
22.4,400,360
22.8,400,455
23.2,600,200
23.8,400,360
24.2,400,455
24.6,400,200
25.0,600,300
25.6,400,200
26.0,400,300
26.4,400,200
26.8,600,455
27.4,400,360
27.8,400,455
28.2,600,200
28.8,300,360
29.1,700,455
29.8,300,360
30.1,400,455
30.5,600,200
31.1,300,360
31.4,400,455
31.8,400,200
32.2,200,300
32.4,400,200
32.8,400,455
33.2,0,360
