0.0,200,200
0.2,200,455
0.4,200,455
0.6,200,360
0.8,200,455
1.0,200,455
1.2,200,300
1.4,200,455
1.6,200,300
1.8,200,300
2.0,400,455
2.4,200,200
2.6,200,300
2.8,200,455
3.0,200,200
3.2,200,455
3.4,200,455
3.6,200,360
3.8,400,455
4.2,200,200
4.4,400,455
4.8,200,360
5.0,200,455
5.2,200,455
5.4,200,200
5.6,200,455
5.8,200,300
6.0,200,200
6.2,400,455
6.6,200,200
6.8,200,300
7.0,200,455
7.2,200,200
7.4,400,455
7.8,400,360
8.2,200,455
8.4,400,200
8.8,400,300
9.2,400,200
9.6,400,455
10.0,500,360
10.5,100,200
10.6,400,455
11.0,500,360
11.5,100,200
11.6,400,455
12.0,400,360
12.4,400,455
12.8,400,200
13.2,400,300
13.6,400,200
14.0,400,455
14.4,400,360
14.8,400,455
15.2,400,200
15.6,400,300
16.0,400,200
16.4,400,455
16.8,200,360
17.0,400,455
17.4,400,200
17.8,400,300
18.2,200,200
18.4,400,455
18.8,400,360
19.2,400,455
19.6,400,200
20.0,400,300
20.4,400,200
20.8,400,455
21.2,400,360
21.6,400,455
22.0,600,200
22.6,400,360
23.0,400,455
23.4,400,200
23.8,400,300
24.2,400,200
24.6,500,455
25.1,400,360
25.5,500,455
26.0,500,200
26.5,100,360
26.6,400,455
27.0,500,200
27.5,100,360
27.6,600,455
28.2,400,200
28.6,400,300
29.0,400,200
29.4,400,455
29.8,400,360
30.2,400,455
30.6,600,200
31.2,400,360
31.6,400,455
32.0,400,200
32.4,400,300
32.8,600,200
33.4,0,360
