0.0,600,200
0.6,500,360
1.1,500,200
1.6,600,360
2.2,500,200
2.7,500,360
3.2,400,200
3.6,400,455
4.0,400,360
4.4,400,455
4.8,400,200
5.2,400,300
5.6,400,200
6.0,400,455
6.4,400,360
6.8,600,455
7.4,400,360
7.8,600,455
8.4,400,360
8.8,400,455
9.2,400,300
9.6,600,300
10.2,400,300
10.6,400,300
11.0,400,300
11.4,400,455
11.8,400,360
12.2,600,455
12.8,400,360
13.2,400,455
13.6,400,200
14.0,400,300
14.4,600,200
15.0,600,360
15.6,400,200
16.0,400,300
16.4,400,200
16.8,400,455
17.2,400,360
17.6,400,455
18.0,200,200
18.2,600,300
18.8,200,200
19.0,600,455
19.6,300,360
19.9,400,455
20.3,200,200
20.5,400,300
20.9,400,200
21.3,200,455
21.5,400,360
21.9,200,455
22.1,200,200
22.3,200,455
22.5,200,300
22.7,200,200
22.9,200,455
23.1,200,455
23.3,200,200
23.5,200,300
23.7,200,455
23.9,400,200
24.3,400,455
24.7,200,360
24.9,300,455
25.2,100,200
25.3,400,455
25.7,200,360
25.9,200,455
26.1,200,455
26.3,200,200
26.5,200,455
26.7,200,300
26.9,400,200
27.3,400,455
27.7,200,360
27.9,200,455
28.1,200,455
28.3,200,200
28.5,400,455
28.9,200,360
29.1,200,455
29.3,400,455
29.7,100,200
29.8,300,455
30.1,200,300
30.3,400,200
30.7,200,455
30.9,200,200
31.1,400,300
31.5,400,200
31.9,200,455
32.1,200,360
32.3,200,455
32.5,400,455
32.9,200,200
33.1,0,300
