0.0,400,455
0.4,200,360
0.6,400,455
1.0,400,200
1.4,600,300
2.0,100,200
2.1,300,455
2.4,600,360
3.0,300,200
3.3,100,455
3.4,400,360
3.8,400,455
4.2,400,200
4.6,400,300
5.0,400,200
5.4,400,455
5.8,600,360
6.4,400,200
6.8,400,300
7.2,400,200
7.6,400,455
8.0,600,360
8.6,400,200
9.0,400,300
9.4,500,200
9.9,100,200
10.0,600,300
10.6,400,200
11.0,400,300
11.4,400,200
11.8,400,455
12.2,400,360
12.6,400,455
13.0,400,200
13.4,400,300
13.8,400,200
14.2,400,455
14.6,500,360
15.1,100,200
15.2,400,455
15.6,400,360
16.0,400,455
16.4,300,200
16.7,400,300
17.1,500,200
17.6,200,200
17.8,400,300
18.2,400,200
18.6,300,455
18.9,500,360
19.4,600,200
20.0,100,360
20.1,400,455
20.5,400,200
20.9,400,455
21.3,400,360
21.7,400,455
22.1,400,200
22.5,400,300
22.9,400,300
23.3,400,455
23.7,400,360
24.1,600,455
24.7,400,360
25.1,200,455
25.3,200,300
25.5,600,455
26.1,600,360
26.7,400,200
27.1,300,300
27.4,300,200
27.7,400,455
28.1,400,360
28.5,400,455
28.9,400,200
29.3,400,300
29.7,400,200
30.1,300,455
30.4,400,360
30.8,300,455
31.1,400,200
31.5,200,300
31.7,300,200
32.0,200,455
32.2,200,200
32.4,300,455
32.7,200,360
32.9,300,455
33.2,0,200
