0.0,600,455
0.6,400,360
1.0,400,455
1.4,400,200
1.8,400,300
2.2,600,200
2.8,600,360
3.4,400,200
3.8,400,300
4.2,600,200
4.8,400,360
5.2,400,455
5.6,400,200
6.0,400,300
6.4,400,200
6.8,400,455
7.2,400,360
7.6,400,455
8.0,600,200
8.6,400,360
9.0,400,455
9.4,400,200
9.8,400,300
10.2,600,200
10.8,400,360
11.2,400,455
11.6,400,200
12.0,600,300
12.6,400,200
13.0,600,300
13.6,400,200
14.0,400,300
14.4,400,200
14.8,400,455
15.2,400,360
15.6,600,455
16.2,400,360
16.6,400,455
17.0,400,200
17.4,600,300
18.0,400,200
18.4,400,300
18.8,400,200
19.2,400,455
19.6,600,360
20.2,400,200
20.6,400,300
21.0,600,200
21.6,400,360
22.0,400,455
22.4,400,200
22.8,400,300
23.2,600,200
23.8,600,360
24.4,400,200
24.8,400,300
25.2,600,200
25.8,400,360
26.2,400,455
26.6,400,200
27.0,400,300
27.4,400,200
27.8,400,455
28.2,400,360
28.6,400,455
29.0,400,200
29.4,400,300
29.8,400,200
30.2,400,455
30.6,500,360
31.1,100,200
31.2,400,455
31.6,400,360
32.0,400,455
32.4,400,200
32.8,400,300
33.2,0,200
