0.0,1000,360
1.0,1000,360
2.0,1000,360
3.0,1000,360
4.0,1000,360
5.0,1000,360
6.0,1000,360
7.0,1000,360
8.0,1000,360
9.0,1000,360
10.0,1000,360
11.0,1000,360
12.0,600,360
12.6,300,200
12.9,300,455
13.2,200,360
13.4,400,455
13.8,500,200
14.3,500,360
14.8,400,200
15.2,100,455
15.3,700,360
16.0,300,200
16.3,600,300
16.9,400,200
17.3,800,300
18.1,200,200
18.3,800,300
19.1,200,200
19.3,900,300
20.2,100,200
20.3,800,300
21.1,200,200
21.3,700,300
22.0,300,200
22.3,600,300
22.9,400,300
23.3,400,300
23.7,300,300
24.0,300,455
24.3,300,360
24.6,400,455
25.0,300,300
25.3,400,300
25.7,600,200
26.3,100,200
26.4,300,300
26.7,600,200
27.3,400,300
27.7,400,300
28.1,600,300
28.7,400,360
29.1,400,455
29.5,400,200
29.9,400,300
30.3,400,300
30.7,400,455
31.1,400,360
31.5,600,455
32.1,400,360
32.5,400,455
32.9,400,200
33.3,0,300
