0.0,400,360
0.4,400,455
0.8,400,200
1.2,200,300
1.4,600,200
2.0,300,200
2.3,400,300
2.7,100,200
2.8,400,455
3.2,300,200
3.5,400,300
3.9,100,200
4.0,400,455
4.4,600,200
5.0,300,360
5.3,100,455
5.4,400,200
5.8,400,455
6.2,600,360
6.8,400,200
7.2,400,300
7.6,400,200
8.0,300,455
8.3,500,360
8.8,400,200
9.2,400,455
9.6,400,360
10.0,400,455
10.4,400,200
10.8,400,300
11.2,400,200
11.6,400,455
12.0,400,360
12.4,200,455
12.6,400,200
13.0,400,300
13.4,200,200
13.6,200,455
13.8,200,455
14.0,200,360
14.2,200,455
14.4,200,455
14.6,200,200
14.8,200,455
15.0,200,300
15.2,200,200
15.4,200,455
15.6,400,455
16.0,200,360
16.2,200,455
16.4,200,455
16.6,400,200
17.0,100,300
17.1,600,200
17.7,100,200
17.8,200,455
18.0,400,300
18.4,400,200
18.8,200,455
19.0,200,360
19.2,400,455
19.6,400,200
20.0,200,300
20.2,200,200
20.4,200,455
20.6,200,455
20.8,200,200
21.0,200,300
21.2,200,455
21.4,200,200
21.6,200,455
21.8,200,455
22.0,200,360
22.2,400,455
22.6,200,200
22.8,400,455
23.2,200,360
23.4,200,455
23.6,200,455
23.8,200,200
24.0,200,455
24.2,200,300
24.4,200,200
24.6,200,455
24.8,400,455
25.2,200,360
25.4,200,455
25.6,400,455
26.0,100,200
26.1,300,455
26.4,200,300
26.6,400,200
27.0,200,455
27.2,200,200
27.4,400,300
27.8,400,200
28.2,200,455
28.4,200,360
28.6,200,455
28.8,400,455
29.2,200,200
29.4,200,300
29.6,200,455
29.8,100,200
29.9,300,455
30.2,200,455
30.4,200,360
30.6,300,455
30.9,300,200
31.2,400,455
31.6,400,360
32.0,200,455
32.2,400,200
32.6,400,300
33.0,400,200
33.4,0,455
