0.0,300,360
0.3,300,455
0.6,300,200
0.9,300,455
1.2,200,360
1.4,400,455
1.8,300,200
2.1,300,455
2.4,200,360
2.6,300,455
2.9,300,200
3.2,200,455
3.4,300,360
3.7,300,455
4.0,300,200
4.3,100,455
4.4,400,300
4.8,200,200
5.0,300,455
5.3,100,300
5.4,300,300
5.7,300,455
6.0,300,300
6.3,300,455
6.6,400,360
7.0,400,455
7.4,300,300
7.7,300,300
8.0,200,300
8.2,300,455
8.5,200,300
8.7,300,300
9.0,200,300
9.2,200,455
9.4,200,455
9.6,200,300
9.8,200,300
10.0,200,455
10.2,200,300
10.4,200,455
10.6,200,455
10.8,200,360
11.0,200,455
11.2,200,455
11.4,300,200
11.7,200,455
11.9,200,360
12.1,200,455
12.3,100,455
12.4,300,200
12.7,200,455
12.9,100,360
13.0,300,455
13.3,200,455
13.5,200,200
13.7,200,455
13.9,300,300
14.2,100,200
14.3,200,455
14.5,100,455
14.6,200,455
14.8,300,200
15.1,100,300
15.2,200,455
15.4,200,200
15.6,100,455
15.7,100,455
15.8,200,455
16.0,200,200
16.2,300,300
16.5,200,200
16.7,300,455
17.0,100,200
17.1,200,455
17.3,100,300
17.4,300,455
17.7,200,200
17.9,300,455
18.2,200,200
18.4,200,300
18.6,300,455
18.9,200,200
19.1,300,455
19.4,400,360
19.8,200,455
20.0,400,200
20.4,400,300
20.8,200,200
21.0,200,455
21.2,200,455
21.4,200,360
21.6,200,455
21.8,100,455
21.9,300,200
22.2,200,455
22.4,200,360
22.6,200,455
22.8,200,455
23.0,200,200
23.2,200,455
23.4,200,300
23.6,200,200
23.8,200,455
24.0,200,455
24.2,200,200
24.4,400,300
24.8,200,200
25.0,200,455
25.2,200,455
25.4,400,360
25.8,200,455
26.0,200,200
26.2,200,455
26.4,200,300
26.6,200,200
26.8,200,455
27.0,200,455
27.2,200,200
27.4,200,300
27.6,200,455
27.8,400,200
28.2,400,455
28.6,200,360
28.8,400,455
29.2,400,200
29.6,400,300
30.0,600,200
30.6,200,200
30.8,600,300
31.4,200,200
31.6,400,455
32.0,300,360
32.3,300,455
32.6,400,200
33.0,600,300
33.6,0,200
