0.0,200,200
0.2,200,300
0.4,400,455
0.8,400,200
1.2,400,300
1.6,200,200
1.8,400,455
2.2,400,360
2.6,400,455
3.0,400,200
3.4,400,300
3.8,400,200
4.2,400,455
4.6,400,360
5.0,300,455
5.3,400,200
5.7,300,300
6.0,400,200
6.4,400,455
6.8,400,360
7.2,400,455
7.6,400,200
8.0,400,300
8.4,400,200
8.8,400,455
9.2,400,360
9.6,400,455
10.0,400,200
10.4,400,300
10.8,200,200
11.0,400,455
11.4,400,360
11.8,400,455
12.2,400,200
12.6,400,300
13.0,400,200
13.4,400,455
13.8,400,360
14.2,400,455
14.6,400,200
15.0,400,300
15.4,400,200
15.8,200,455
16.0,500,360
16.5,100,200
16.6,400,455
17.0,400,360
17.4,400,455
17.8,400,200
18.2,400,300
18.6,400,200
19.0,400,455
19.4,400,360
19.8,200,455
20.0,400,200
20.4,600,300
21.0,300,200
21.3,100,455
21.4,400,360
21.8,400,455
22.2,500,200
22.7,300,360
23.0,400,455
23.4,400,200
23.8,400,300
24.2,200,200
24.4,400,455
24.8,400,360
25.2,400,455
25.6,400,200
26.0,600,300
26.6,400,200
27.0,400,300
27.4,400,200
27.8,400,455
28.2,600,360
28.8,400,200
29.2,400,300
29.6,400,200
30.0,300,455
30.3,500,360
30.8,400,200
31.2,400,455
31.6,400,360
32.0,400,455
32.4,400,200
32.8,400,300
33.2,0,200
